,S0,S1,S2,S3,AVG
529,490.0,449.0,240.0,218.0,349.0
530,491.0,449.0,240.0,223.0,350.0
531,491.0,449.0,240.0,218.0,349.0
532,490.0,449.0,240.0,218.0,349.0
533,491.0,449.0,239.0,217.0,349.0
534,492.0,448.0,239.0,218.0,349.0
535,492.0,448.0,240.0,218.0,349.0
536,492.0,449.0,240.0,218.0,349.0
537,492.0,449.0,240.0,218.0,349.0
538,492.0,449.0,240.0,217.0,349.0
539,492.0,449.0,240.0,217.0,349.0
540,492.0,449.0,240.0,218.0,349.0
541,492.0,449.0,240.0,218.0,349.0
542,492.0,449.0,240.0,217.0,349.0
543,492.0,448.0,239.0,217.0,349.0
544,492.0,448.0,239.0,217.0,349.0
545,493.0,448.0,238.0,217.0,349.0
546,492.0,448.0,238.0,217.0,348.0
547,492.0,448.0,239.0,217.0,349.0
548,493.0,449.0,240.0,217.0,349.0
549,493.0,449.0,240.0,221.0,350.0
550,493.0,448.0,239.0,217.0,349.0
551,493.0,449.0,239.0,217.0,349.0
552,493.0,449.0,239.0,217.0,349.0
553,492.0,448.0,239.0,217.0,349.0
554,493.0,449.0,239.0,217.0,349.0
555,493.0,449.0,239.0,217.0,349.0
556,494.0,449.0,239.0,217.0,349.0
557,493.0,449.0,239.0,217.0,349.0
558,493.0,449.0,240.0,218.0,350.0
559,494.0,450.0,240.0,218.0,350.0
560,494.0,450.0,241.0,219.0,351.0
561,494.0,451.0,241.0,219.0,351.0
562,494.0,451.0,242.0,224.0,352.0
563,494.0,451.0,241.0,219.0,351.0
564,494.0,452.0,242.0,223.0,352.0
565,494.0,452.0,242.0,219.0,351.0
566,494.0,452.0,242.0,219.0,351.0
567,494.0,451.0,242.0,220.0,351.0
568,494.0,452.0,243.0,221.0,352.0
569,495.0,452.0,244.0,222.0,353.0
570,495.0,452.0,244.0,222.0,353.0
571,495.0,452.0,245.0,223.0,353.0
572,496.0,452.0,245.0,223.0,354.0
573,497.0,452.0,244.0,222.0,353.0
574,497.0,451.0,244.0,222.0,353.0
575,496.0,452.0,244.0,221.0,353.0
576,496.0,451.0,244.0,221.0,353.0
577,497.0,451.0,244.0,221.0,353.0
578,497.0,451.0,244.0,221.0,353.0
579,495.0,451.0,243.0,221.0,352.0
580,495.0,451.0,243.0,220.0,352.0
581,497.0,451.0,243.0,221.0,353.0
582,497.0,450.0,242.0,220.0,352.0
583,496.0,450.0,242.0,220.0,352.0
584,497.0,450.0,242.0,220.0,352.0
585,496.0,450.0,242.0,220.0,352.0
586,496.0,450.0,242.0,220.0,352.0
587,496.0,450.0,242.0,220.0,352.0
588,497.0,451.0,243.0,220.0,352.0
589,496.0,450.0,242.0,220.0,352.0
590,495.0,450.0,242.0,220.0,351.0
591,495.0,450.0,242.0,220.0,351.0
592,495.0,450.0,242.0,220.0,351.0
593,495.0,450.0,241.0,220.0,351.0
594,496.0,450.0,241.0,220.0,351.0
595,496.0,450.0,241.0,219.0,351.0
596,495.0,450.0,241.0,219.0,351.0
597,495.0,451.0,242.0,220.0,352.0
598,495.0,450.0,241.0,219.0,351.0
599,494.0,450.0,241.0,219.0,351.0
600,495.0,450.0,241.0,219.0,351.0
601,495.0,450.0,241.0,219.0,351.0
602,494.0,450.0,241.0,219.0,351.0
603,494.0,450.0,241.0,219.0,351.0
604,494.0,450.0,240.0,218.0,350.0
605,495.0,450.0,240.0,218.0,350.0
606,495.0,450.0,240.0,218.0,350.0
607,494.0,450.0,240.0,218.0,350.0
608,495.0,450.0,240.0,219.0,351.0
609,495.0,450.0,240.0,218.0,350.0
610,494.0,450.0,240.0,218.0,350.0
611,494.0,449.0,241.0,219.0,350.0
612,495.0,449.0,240.0,219.0,350.0
